doc_id,term_id,frequency
8802_txt_interest,intervene,2
6801_txt_earn,10,3
19483_txt_interest,economy,3
2039_txt_acq,ana,1
5561_txt_trade,ultimately,1
10905_txt_trade,host,1
17279_txt_trade,must,1
18992_txt_trade,sides,1
19450_txt_earn,cts,2
10623_txt_trade,yesterday,2
7895_txt_acq,acquire,2
3446_txt_trade,said,23
18238_txt_acq,us,1
3115_txt_crude,average,2
12546_txt_acq,company,2
14904_txt_trade,today,1
1343_txt_crude,per,1
12600_txt_acq,reuter,1
11487_txt_trade,leading,1
12775_txt_crude,british,2
1963_txt_trade,years,3
17519_txt_crude,wants,1
21346_txt_earn,1028,1
21042_txt_earn,estate,2
3592_txt_crude,plc,1
9194_txt_trade,exports,2
8134_txt_crude,current,2
16957_txt_trade,just,2
3556_txt_crude,summoned,1
15239_txt_acq,kicking,1
10311_txt_acq,one,4
7355_txt_crude,profits,1
3387_txt_acq,montrealbased,1
20744_txt_acq,affect,1
9988_txt_interest,time,1
16176_txt_acq,third,1
19832_txt_crude,hold,1
6175_txt_earn,1987,1
6456_txt_earn,american,1
12732_txt_interest,business,1
21076_txt_crude,told,1
17716_txt_acq,systems,1
17075_txt_trade,package,2
6594_txt_earn,corrects,2
20262_txt_interest,government,2
5171_txt_crude,reluctant,1
6665_txt_acq,pay,1
6791_txt_crude,said,5
9763_txt_trade,imports,1
17860_txt_acq,modulaire,6
14630_txt_earn,nine,1
1210_txt_trade,showed,1
17251_txt_trade,rose,1
8530_txt_earn,vs,3
18688_txt_acq,five,1
18243_txt_earn,net,3
8252_txt_trade,said,6
11260_txt_trade,japan,1
2540_txt_acq,firm,1
17478_txt_crude,around,2
19304_txt_earn,shrs,2
853_txt_acq,possible,1
5409_txt_acq,31,1
11848_txt_interest,712,1
10455_txt_trade,fairness,1
7477_txt_trade,easily,1
16095_txt_trade,impose,1
17199_txt_crude,largest,2
10310_txt_acq,mln,1
18052_txt_earn,inc,1
14642_txt_interest,lowers,1
20409_txt_interest,right,1
4074_txt_earn,pumppriming,1
5127_txt_interest,michael,1
18108_txt_crude,area,3
11123_txt_earn,fully,1
9445_txt_crude,generate,1
16970_txt_trade,bilateral,1
8106_txt_trade,review,1
4918_txt_acq,york,1
16935_txt_trade,rha,1
5162_txt_acq,schnpa,1
16961_txt_crude,pct,1
5210_txt_earn,prospects,1
8106_txt_trade,made,2
5053_txt_earn,may,1
19254_txt_earn,net,3
6119_txt_crude,oil,12
5742_txt_earn,reuter,1
13115_txt_crude,forecasts,1
20038_txt_interest,developments,1
11344_txt_acq,group,1
10088_txt_acq,approval,1
16619_txt_earn,mln,8
1839_txt_trade,trip,3
19380_txt_acq,jointly,1
14324_txt_earn,7,1
11455_txt_crude,reuter,1
10781_txt_trade,protectionist,1
11221_txt_earn,1025,1
16801_txt_earn,2051648,1
9628_txt_trade,impose,1
17077_txt_interest,28,1
16964_txt_trade,calling,1
5272_txt_acq,group,1
10255_txt_trade,rapidly,1
9570_txt_acq,corp,1
17279_txt_trade,warns,1
11900_txt_interest,private,1
15384_txt_interest,talk,1
9761_txt_earn,however,1
7058_txt_earn,policy,1
835_txt_crude,minister,1
9328_txt_earn,utilities,1
19241_txt_acq,harcourt,8
21261_txt_acq,market,2
11982_txt_acq,institution,1
6432_txt_crude,two,1
16139_txt_trade,several,1
4048_txt_trade,foreign,3
18389_txt_crude,southwest,1
7355_txt_crude,able,1
3539_txt_interest,successfully,1
5585_txt_earn,pma,1
12492_txt_acq,pct,2
11858_txt_interest,spending,1
19069_txt_crude,reply,1
13263_txt_earn,closed,1
11915_txt_acq,officer,1
17433_txt_crude,reserve,1
12240_txt_earn,note,1
5722_txt_earn,hunt,1
7771_txt_trade,banned,1
9445_txt_crude,energy,2
6056_txt_acq,board,1
16150_txt_interest,current,1
3455_txt_crude,television,1
21412_txt_earn,cts,4
15384_txt_interest,fell,1
4246_txt_crude,also,1
9605_txt_earn,billion,2
1739_txt_acq,current,1
246_txt_crude,6745,1
11299_txt_acq,loan,1
2268_txt_acq,recommend,1
8663_txt_trade,sees,1
8717_txt_acq,operations,1
6313_txt_earn,audio,1
11580_txt_trade,questions,1
5244_txt_crude,arabian,1
5440_txt_earn,co,2
1210_txt_trade,ecgds,1
6996_txt_crude,production,1
11722_txt_acq,innovex,8
342_txt_trade,fields,1
3884_txt_earn,11,2
13966_txt_earn,bankruptcy,1
19963_txt_acq,dlrs,1
17405_txt_crude,tomorrows,1
15404_txt_acq,holdings,3
5850_txt_trade,pact,6
16163_txt_acq,commitments,1
3571_txt_crude,misleading,1
2517_txt_crude,issue,1
19492_txt_crude,australian,1
19033_txt_trade,hard,1
11555_txt_trade,secretary,1
8137_txt_interest,cause,1
4692_txt_earn,strong,1
18252_txt_acq,become,1
837_txt_earn,gas,1
10233_txt_earn,management,1
4048_txt_trade,cut,1
19499_txt_crude,meets,1
5273_txt_crude,producing,2
2979_txt_interest,forced,1
18155_txt_earn,117,1
8849_txt_acq,common,2
16995_txt_acq,majority,2
7135_txt_trade,administrations,1
8449_txt_earn,loans,1
1335_txt_crude,company,1
6056_txt_acq,letter,1
5575_txt_earn,stafford,1
7632_txt_trade,month,1
8699_txt_trade,first,1
4595_txt_trade,plan,1
8212_txt_trade,641,2
5273_txt_crude,march,2
3931_txt_trade,legislation,1
13263_txt_earn,income,3
4344_txt_earn,lnc,1
3592_txt_crude,pct,6
8849_txt_acq,longterm,1
2213_txt_earn,5,1
15049_txt_interest,617,1
925_txt_trade,categories,1
11113_txt_acq,custom,1
17194_txt_trade,yasuhiro,1
19113_txt_acq,england,2
5438_txt_earn,5284000,1
7355_txt_crude,petroleum,1
12677_txt_acq,redeem,1
5561_txt_trade,blocked,1
16774_txt_trade,urge,1
15352_txt_trade,supply,1
2121_txt_crude,kuwait,1
19943_txt_acq,65,1
21261_txt_acq,agreed,1
11393_txt_acq,dallas,1
9850_txt_acq,per,1
4595_txt_trade,now,1
2973_txt_crude,program,1
17978_txt_acq,october,1
731_txt_earn,nil,2
5925_txt_earn,184,1
19666_txt_acq,76,1
10877_txt_earn,quarterly,2
16088_txt_trade,industry,1
6048_txt_earn,net,3
15312_txt_earn,quarter,1
16094_txt_trade,january,1
19033_txt_trade,secretary,1
5057_txt_trade,qualify,1
6346_txt_acq,set,1
18332_txt_crude,group,2
11980_txt_earn,shrs,2
1808_txt_acq,viacom,11
6783_txt_earn,254000,1
17329_txt_crude,decline,1
960_txt_acq,contact,1
1616_txt_crude,early,1
10608_txt_trade,resist,1
718_txt_trade,public,1
110_txt_acq,eckenfelder,2
6926_txt_trade,said,3
1306_txt_crude,probably,2
15984_txt_earn,42,1
3043_txt_interest,point,1
8676_txt_trade,us,5
19033_txt_trade,increased,1
9438_txt_earn,delaval,2
20189_txt_earn,151,1
12521_txt_earn,corp,1
15762_txt_earn,total,1
2517_txt_crude,reuter,1
3563_txt_crude,second,3
3103_txt_interest,around,2
18523_txt_crude,traded,2
16354_txt_earn,accounts,1
9657_txt_trade,compliance,1
13633_txt_crude,reuter,1
20682_txt_trade,made,1
11685_txt_earn,yearago,1
15821_txt_earn,note,1
11357_txt_trade,fact,1
14199_txt_trade,computers,1
17023_txt_trade,reagans,4
17978_txt_acq,respectviely,1
2775_txt_crude,traded,1
1675_txt_trade,european,1
21260_txt_earn,henley,1
4408_txt_acq,umea,1
6369_txt_interest,cut,3
16688_txt_acq,share,1
17023_txt_trade,returned,1
15149_txt_acq,edelman,7
16347_txt_earn,93,1
21342_txt_interest,right,1
11597_txt_acq,plant,1
16787_txt_trade,solve,1
7185_txt_earn,split,3
4041_txt_crude,km,2
15107_txt_earn,particular,1
9315_txt_trade,toughen,1
17429_txt_crude,barrel,1
19815_txt_earn,144,1
17929_txt_crude,years,1
6111_txt_crude,pct,2
6091_txt_interest,came,1
2128_txt_acq,carriers,4
6630_txt_acq,questions,1
10642_txt_trade,comments,1
3115_txt_crude,include,1
4039_txt_crude,guayaquil,1
1809_txt_trade,called,2
12862_txt_earn,1985,1
8914_txt_crude,daily,1
5376_txt_trade,protectionist,1
15476_txt_earn,reflected,1
10347_txt_trade,businessmen,1
8349_txt_earn,today,2
7085_txt_earn,agreement,1
17256_txt_trade,developing,1
10738_txt_earn,results,1
19492_txt_crude,1440,1
21408_txt_acq,control,1
10080_txt_crude,345,1
1886_txt_acq,paid,1
3777_txt_earn,18,1
19044_txt_trade,narrowed,1
6352_txt_interest,money,4
11855_txt_earn,sulll,1
18667_txt_acq,balanced,1
8198_txt_trade,depression,1
21260_txt_earn,mths,6
9761_txt_earn,despite,2
11663_txt_earn,exchange,1
17545_txt_earn,calif,1
16357_txt_trade,face,1
2449_txt_crude,energy,2
3765_txt_earn,perini,1
18066_txt_crude,higher,1
12822_txt_acq,year,1
12563_txt_trade,clayton,1
15840_txt_trade,automotive,1
16636_txt_crude,law,1
7576_txt_earn,prospects,1
9763_txt_trade,countrys,1
10455_txt_trade,channon,1
3198_txt_acq,said,4
19943_txt_acq,computers,1
8747_txt_trade,probably,1
11563_txt_acq,broomall,1
1427_txt_interest,receive,1
18252_txt_acq,unimedia,2
19512_txt_interest,36003,1
5288_txt_trade,asked,1
11123_txt_earn,willingness,1
3931_txt_trade,leaders,3
551_txt_acq,acquisition,2
18728_txt_crude,posting,1
17478_txt_crude,meeting,1
17630_txt_earn,sales,2
2109_txt_earn,dividend,1
17074_txt_trade,fair,1
11523_txt_acq,dlrs,1
8131_txt_crude,diversity,1
2121_txt_crude,financial,1
6810_txt_acq,march,1
3139_txt_acq,reuter,1
6716_txt_trade,house,3
8880_txt_acq,announced,1
20865_txt_trade,monday,1
17860_txt_acq,pct,1
1694_txt_acq,total,1
12398_txt_interest,trading,1
19128_txt_crude,starts,1
3534_txt_interest,suggest,1
20662_txt_crude,corporation,1
5585_txt_earn,stockholder,1
5810_txt_trade,short,1
2064_txt_interest,effect,2
17304_txt_trade,visit,4
12702_txt_acq,begun,1
15227_txt_earn,accounts,1
19191_txt_interest,thrifts,1
8906_txt_acq,french,1
8666_txt_acq,greater,1
6454_txt_earn,27,1
3594_txt_crude,technical,1
11621_txt_earn,international,1
16588_txt_earn,earnings,2
17194_txt_trade,defuse,1
6665_txt_acq,doubt,1
3387_txt_acq,shoe,4
6473_txt_acq,seeking,1
7733_txt_acq,directly,1
17405_txt_crude,make,1
8359_txt_acq,providing,1
4307_txt_earn,respectively,2
9315_txt_trade,rights,1
6996_txt_crude,long,1
3542_txt_interest,anger,1
10947_txt_crude,bonny,2
1963_txt_trade,todays,1
4135_txt_acq,accept,1
17269_txt_trade,lift,2
17329_txt_crude,speech,1
20653_txt_crude,21,1
18667_txt_acq,sand,1
13095_txt_acq,rothschild,1
3762_txt_interest,london,1
20270_txt_crude,stabilise,1
5091_txt_acq,offering,1
11831_txt_interest,announcement,1
15939_txt_crude,existing,1
20529_txt_earn,two,1
10623_txt_trade,sanctions,2
11455_txt_crude,committee,1
20968_txt_earn,composites,1
3048_txt_crude,54,1
2775_txt_crude,refining,1
2316_txt_earn,86,1
21076_txt_crude,arturo,1
6369_txt_interest,added,1
17083_txt_trade,remain,1
16442_txt_trade,subsequent,1
17274_txt_trade,president,1
9279_txt_crude,announced,1
3092_txt_interest,bcsl,1
791_txt_crude,expected,1
7135_txt_trade,freetrade,1
20469_txt_trade,little,1
11221_txt_earn,note,1
11025_txt_crude,co,1
5309_txt_acq,mln,1
2568_txt_earn,nine,1
8138_txt_trade,deficits,1
18302_txt_trade,ota,1
5210_txt_earn,ministry,1
16404_txt_acq,purchase,1
5602_txt_earn,120,1
5561_txt_trade,battle,2
10114_txt_earn,8600000,1
12636_txt_acq,purchase,2
17365_txt_crude,expertise,1
21357_txt_acq,currently,1
12173_txt_acq,offices,1
18075_txt_acq,company,2
11771_txt_trade,1203,1
11118_txt_crude,order,1
18992_txt_trade,likely,1
11663_txt_earn,reuter,1
342_txt_trade,held,1
242_txt_crude,678,1
14982_txt_acq,capital,1
16588_txt_earn,10,2
16442_txt_trade,department,1
11884_txt_earn,co,1
8662_txt_trade,situation,1
18302_txt_trade,significant,1
1616_txt_crude,year,5
16371_txt_earn,331000,1
3133_txt_interest,said,1
21550_txt_acq,also,1
9795_txt_trade,reuter,1
8204_txt_acq,abstain,1
16214_txt_interest,liquor,1
686_txt_earn,2,1
194_txt_crude,louisiana,1
20396_txt_acq,selling,1
17191_txt_interest,regular,1
2973_txt_crude,40,1
4115_txt_trade,1986,2
9628_txt_trade,trade,4
1197_txt_trade,textiles,2
9943_txt_interest,new,1
11352_txt_trade,discrimination,1
2757_txt_earn,9362379,1
6926_txt_trade,wideranging,1
18648_txt_earn,reuter,1
18906_txt_acq,sell,2
17359_txt_crude,nigeria,1
6060_txt_crude,efficient,1
8592_txt_trade,quickly,1
19181_txt_acq,electrospace,2
16357_txt_trade,intellectual,1
7576_txt_earn,south,4
17075_txt_trade,demand,2
9415_txt_trade,national,1
18621_txt_crude,gasoline,1
9117_txt_earn,12,3
6746_txt_crude,review,1
20894_txt_earn,savings,2
1836_txt_acq,situation,1
11177_txt_acq,sydney,1
19697_txt_acq,special,1
8044_txt_trade,week,1
7639_txt_crude,march,1
16029_txt_acq,investment,3
8598_txt_crude,certainty,1
3592_txt_crude,royal,1
10352_txt_trade,tokyo,1
6350_txt_interest,lawson,3
19433_txt_trade,meet,1
6598_txt_crude,undergo,1
21491_txt_interest,monday,1
19033_txt_trade,take,1
9076_txt_trade,question,1
19511_txt_interest,cd,4
8160_txt_crude,178500,1
853_txt_acq,addition,1
10788_txt_acq,cohen,1
16096_txt_interest,agency,1
5684_txt_trade,110,1
9677_txt_acq,plans,1
16777_txt_trade,products,1
17359_txt_crude,basket,1
16371_txt_earn,provision,2
8441_txt_acq,per,1
18313_txt_acq,group,2
19170_txt_earn,net,2
17269_txt_trade,officials,1
18497_txt_earn,year,1
21541_txt_crude,veslefrikk,4
11723_txt_crude,futures,5
13321_txt_interest,month,1
6125_txt_crude,can,1
6178_txt_interest,1990,1
13046_txt_trade,dlrs,1
8405_txt_crude,communications,1
5750_txt_acq,national,1
18648_txt_earn,mass,1
12463_txt_earn,profit,1
6810_txt_acq,dlrs,2
11113_txt_acq,manufacturing,1
7790_txt_earn,avg,1
8080_txt_trade,ceremony,1
4027_txt_trade,businessman,1
9087_txt_acq,outstanding,1
14270_txt_interest,believe,1
2862_txt_trade,recognized,1
3534_txt_interest,get,1
17593_txt_interest,residual,1
16812_txt_earn,7719000,1
17081_txt_acq,commitment,1
4127_txt_acq,depend,1
8405_txt_crude,given,1
20959_txt_crude,washington,1
925_txt_trade,states,1
5118_txt_crude,week,1
11630_txt_earn,vs,10
18148_txt_trade,without,1
17448_txt_interest,intervention,1
6178_txt_interest,telephone,1
16739_txt_crude,quito,1
1438_txt_earn,writeoffs,1
10080_txt_crude,believe,2
20632_txt_crude,states,4
2228_txt_interest,said,8
17004_txt_acq,also,2
12890_txt_acq,contract,1
19887_txt_earn,106,1
4143_txt_earn,ability,1
6023_txt_crude,rise,1
11352_txt_trade,potential,1
6810_txt_acq,definitive,1
16774_txt_trade,reagan,1
10200_txt_crude,record,1
11_txt_earn,gain,1
12858_txt_acq,raise,2
20151_txt_earn,215,1
21131_txt_crude,see,1
8667_txt_trade,hurt,1
4259_txt_trade,cautioned,1
19424_txt_earn,84,1
18234_txt_crude,inc,2
13649_txt_trade,plcs,1
18867_txt_trade,demanding,1
5396_txt_acq,cryogenics,1
4488_txt_acq,heavily,1
7791_txt_acq,take,1
20344_txt_earn,15,1
10601_txt_earn,166,1
342_txt_trade,time,1
14199_txt_trade,said,11
4014_txt_earn,shr,2
10209_txt_trade,whether,1
8637_txt_trade,days,1
4804_txt_earn,16,1
1343_txt_crude,mln,13
12084_txt_interest,divided,2
16215_txt_acq,entertain,1
3629_txt_earn,shrs,1
12886_txt_earn,rose,1
8906_txt_acq,olivm,1
16434_txt_earn,april,1
10427_txt_earn,march,1
21256_txt_earn,887478,1
2619_txt_earn,co,1
10200_txt_crude,114,1
16636_txt_crude,mhc,1
20270_txt_crude,previous,1
16939_txt_crude,exporters,1
10088_txt_acq,nationals,1
8258_txt_earn,arbitration,3
4795_txt_earn,liquidity,1
3389_txt_crude,1785,1
16126_txt_trade,news,1
2688_txt_crude,corporacion,1
9072_txt_earn,made,1
6125_txt_crude,competitive,2
2783_txt_acq,additional,1
18549_txt_interest,lowest,1
4552_txt_trade,opens,1
410_txt_earn,december,1
3592_txt_crude,70,1
5964_txt_trade,reagan,1
5731_txt_earn,4th,1
6035_txt_earn,9457000,1
3122_txt_interest,similar,1
4277_txt_acq,shareholders,2
9293_txt_crude,plateau,1
15276_txt_acq,total,1
11663_txt_earn,purchase,1
10947_txt_crude,brent,2
17023_txt_trade,unspecified,1
3007_txt_interest,05,1
9030_txt_earn,income,1
5429_txt_earn,28,1
1932_txt_trade,1985,3
10623_txt_trade,government,2
15578_txt_interest,new,1
11461_txt_trade,semiconductor,1
9192_txt_earn,automobile,1
7790_txt_earn,march,1
18438_txt_acq,international,1
8982_txt_trade,readily,1
5895_txt_trade,main,1
18075_txt_acq,outside,1
894_txt_trade,moves,1
5684_txt_trade,january,1
8292_txt_earn,adjusted,1
11621_txt_earn,orlando,1
4067_txt_earn,covered,1
12397_txt_earn,key,1
2540_txt_acq,two,1
21541_txt_crude,ab,1
2499_txt_trade,composed,1
19890_txt_acq,price,1
1602_txt_earn,4,1
8667_txt_trade,one,1
5055_txt_earn,26158000,1
853_txt_acq,december,1
354_txt_trade,1700,1
3744_txt_acq,identify,1
14739_txt_trade,require,1
2979_txt_interest,foreigners,1
16723_txt_crude,payment,1
11633_txt_earn,dayton,1
144_txt_crude,weeks,1
17291_txt_crude,dlrs,2
10375_txt_trade,nine,1
21376_txt_acq,begin,1
16970_txt_trade,economies,1
4174_txt_crude,quarter,3
4277_txt_acq,corp,1
10508_txt_acq,resulted,1
6350_txt_interest,reuter,1
17433_txt_crude,turnaround,4
14739_txt_trade,retaliate,1
13262_txt_interest,1825,1
13633_txt_crude,bpl,1
10355_txt_trade,198788,2
8512_txt_acq,financing,1
9234_txt_acq,ed,2
4361_txt_earn,47749,1
11630_txt_earn,2837000,1
1847_txt_acq,agreement,1
2228_txt_interest,political,1
9847_txt_trade,contingency,1
9443_txt_acq,systems,1
21342_txt_interest,concern,1
16658_txt_crude,ever,1
1409_txt_acq,read,1
6096_txt_acq,corporate,1
16163_txt_acq,100,2
2728_txt_acq,shares,3
24_txt_earn,net,2
4717_txt_trade,needed,1
8080_txt_trade,gatt,4
110_txt_acq,multiple,1
4127_txt_acq,pressurise,1
8914_txt_crude,oil,2
19062_txt_trade,will,1
5276_txt_earn,ag,1
16555_txt_acq,nc,1
4810_txt_earn,red,1
3122_txt_interest,national,1
13262_txt_interest,benchmark,4
16278_txt_earn,sense,1
20896_txt_earn,5919000,1
1886_txt_acq,purchase,1
13281_txt_crude,produce,1
19450_txt_earn,149,1
16995_txt_acq,filed,1
7310_txt_interest,possibilities,1
991_txt_trade,22,1
6352_txt_interest,grew,1
10822_txt_earn,votes,1
5511_txt_earn,increasing,1
246_txt_crude,countrys,1
732_txt_acq,dlrs,1
19509_txt_crude,cutbacks,1
844_txt_acq,exchange,1
12680_txt_crude,reduced,1
12235_txt_interest,rate,1
13281_txt_crude,trade,1
17245_txt_trade,war,1
21028_txt_earn,19,1
11707_txt_acq,owned,1
3303_txt_crude,said,3
18688_txt_acq,worth,1
21076_txt_crude,military,2
18621_txt_crude,quarterly,1
5416_txt_earn,vs,4
140_txt_earn,writedowns,1
17771_txt_crude,washed,1
15239_txt_acq,share,1
15666_txt_trade,increase,1
19383_txt_acq,privately,1
2596_txt_acq,also,2
16963_txt_trade,said,5
10398_txt_earn,sports,1
13649_txt_trade,telephone,1
15629_txt_acq,facilities,1
15674_txt_earn,corp,1
7626_txt_trade,0,1
13046_txt_trade,roads,1
2417_txt_trade,franzjosef,1
14099_txt_acq,venture,1
5053_txt_earn,record,1
16457_txt_acq,date,1
19760_txt_acq,urged,1
17478_txt_crude,june,2
18621_txt_crude,bonny,2
4621_txt_earn,capital,3
12680_txt_crude,commission,1
9315_txt_trade,one,1
2128_txt_acq,teamsters,1
4713_txt_crude,remain,1
248_txt_crude,oil,9
2228_txt_interest,pound,6
3455_txt_crude,also,1
725_txt_acq,intention,1
8131_txt_crude,price,1
4664_txt_crude,mln,2
16458_txt_earn,shr,2
5507_txt_trade,get,1
12102_txt_interest,boat,1
10375_txt_trade,south,1
6575_txt_earn,att,1
18252_txt_acq,continue,1
10642_txt_trade,official,3
16824_txt_earn,1328000,1
3048_txt_crude,five,1
2228_txt_interest,marks,1
21131_txt_crude,london,1
8028_txt_earn,22,1
248_txt_crude,architect,1
4026_txt_trade,will,8
6301_txt_crude,institute,1
11746_txt_interest,fostering,1
883_txt_earn,reuter,1
16458_txt_earn,six,1
1649_txt_acq,reuter,1
10080_txt_crude,dispose,1
12250_txt_acq,33,1
4903_txt_trade,agreement,1
1990_txt_crude,iraq,2
5308_txt_earn,44,1
6495_txt_earn,reuter,1
9101_txt_earn,87,1
20769_txt_interest,lending,1
18085_txt_crude,overdependence,1
5171_txt_crude,drawing,1
8992_txt_earn,april,1
4132_txt_earn,business,1
16685_txt_acq,pct,2
17298_txt_crude,us,2
8951_txt_interest,july,1
18028_txt_earn,stock,1
4026_txt_trade,plan,2
16801_txt_earn,8579000,1
3459_txt_acq,dresdner,2
20286_txt_earn,1470,1
8252_txt_trade,action,2
11831_txt_interest,changes,1
14826_txt_trade,10,1
17212_txt_acq,stage,1
1602_txt_earn,loss,9
17023_txt_trade,pitting,1
4027_txt_trade,frances,2
502_txt_crude,march,1
6473_txt_acq,allegheny,13
11253_txt_acq,new,1
16926_txt_trade,remain,1
11888_txt_acq,hamper,1
502_txt_crude,low,1
2228_txt_interest,news,1
15223_txt_trade,terms,1
3446_txt_trade,running,1
4425_txt_crude,attractive,1
16357_txt_trade,taipei,3
8521_txt_earn,alloy,1
18595_txt_interest,reuter,1
11175_txt_trade,proposal,1
18595_txt_interest,existing,1
13142_txt_crude,company,2
19832_txt_crude,announced,1
4733_txt_acq,first,3
9184_txt_trade,1991,1
11177_txt_acq,45000,1
10255_txt_trade,statistics,1
502_txt_crude,mid,1
13266_txt_crude,held,1
6125_txt_crude,told,1
1675_txt_trade,talks,2
8102_txt_trade,faced,1
16794_txt_trade,experts,2
15354_txt_earn,profit,5
5565_txt_earn,dlrs,2
6346_txt_acq,profits,1
16935_txt_trade,keep,1
5278_txt_trade,terms,1
18906_txt_acq,texas,4
1616_txt_crude,outlook,1
1963_txt_trade,monetary,1
236_txt_crude,pressure,2
3542_txt_interest,coheads,1
3192_txt_interest,eight,1
4358_txt_earn,12,1
5171_txt_crude,sector,4
13046_txt_trade,japan,3
10623_txt_trade,request,1
17593_txt_interest,refinance,1
5278_txt_trade,plants,1
17023_txt_trade,court,1
4609_txt_crude,halt,1
16488_txt_earn,stockholm,1
8258_txt_earn,60,1
15154_txt_trade,tomorrow,1
2979_txt_interest,portfolio,3
21291_txt_acq,plans,1
16371_txt_earn,dlr,4
6163_txt_crude,posing,1
6926_txt_trade,administered,1
6670_txt_earn,103,1
12389_txt_earn,placed,2
10947_txt_crude,new,1
5276_txt_earn,affected,1
11260_txt_trade,new,2
9570_txt_acq,air,1
11177_txt_acq,float,4
10781_txt_trade,legislation,1
8677_txt_interest,531,1
12940_txt_crude,expected,1
2449_txt_crude,president,2
3253_txt_interest,auction,2
19697_txt_acq,will,1
8602_txt_trade,makoto,1
13045_txt_trade,understanding,1
1427_txt_interest,depending,1
110_txt_acq,brokerage,2
5210_txt_earn,pct,7
8023_txt_acq,adopts,1
2107_txt_acq,slice,1
19241_txt_acq,addition,1
12696_txt_interest,many,1
19833_txt_acq,holders,3
17081_txt_acq,said,2
20641_txt_acq,remain,1
19285_txt_crude,lichtblau,1
16005_txt_crude,firmer,1
13212_txt_acq,corp,1
10545_txt_interest,seeking,1
18389_txt_crude,15,1
3702_txt_interest,co,3
1963_txt_trade,short,1
12891_txt_interest,3,1
16139_txt_trade,cars,1
2155_txt_interest,expected,2
4584_txt_crude,louisiana,2
6450_txt_trade,area,1
12221_txt_acq,completed,1
9279_txt_crude,total,2
3198_txt_acq,service,1
6757_txt_trade,1985,1
1306_txt_crude,new,1
19713_txt_acq,60,1
6922_txt_interest,range,2
